Locality,date,Wave_height_m,Average_wave_period_s,Peak_wave_period_s,Average_direction_N
Aguilas,2003-12-31T11:00:00Z,0.36,3.82625,7.58,204.41666666666666
Aguilas,2004-01-01T11:00:00Z,0.36125,3.9166666666666665,6.9,207.125
Aguilas,2004-01-02T11:00:00Z,0.18391304347826087,2.9104347826086956,8.06,72.08695652173913
Aguilas,2004-01-03T11:00:00Z,0.18458333333333335,4.517083333333334,9.35,77.79166666666667
Aguilas,2004-01-04T11:00:00Z,0.12458333333333334,4.80875,9.17,77.08333333333333
Aguilas,2004-01-05T11:00:00Z,0.10375000000000001,3.60375,8.13,120.375
Aguilas,2004-01-06T11:00:00Z,0.05541666666666667,2.5641666666666665,3.92,132.79166666666666
Aguilas,2004-01-07T11:00:00Z,0.16958333333333334,2.75,4.33,188.875
Aguilas,2004-01-08T11:00:00Z,0.39375,3.7204166666666665,6.25,202
Aguilas,2004-01-09T11:00:00Z,0.28791666666666665,3.2908333333333335,6.17,197.75
Aguilas,2004-01-10T11:00:00Z,0.12916666666666668,2.837083333333333,3.42,195.875
Aguilas,2004-01-11T11:00:00Z,0.02,2.3076470588235294,2.52,202.47058823529412
Aguilas,2004-01-12T11:00:00Z,0.13095238095238096,2.355714285714286,3.41,169.14285714285714
Aguilas,2004-01-13T11:00:00Z,0.29833333333333334,3.265416666666667,5.21,197.25
Aguilas,2004-01-14T11:00:00Z,0.32875,3.0404166666666668,5.1,151.04166666666666
Aguilas,2004-01-15T11:00:00Z,0.30875,2.86875,4,124.70833333333333
Aguilas,2004-01-16T11:00:00Z,0.26333333333333336,2.995,4.59,199
Aguilas,2004-01-17T11:00:00Z,0.30833333333333335,3.1058333333333334,6.8,238.58333333333334
Aguilas,2004-01-18T11:00:00Z,0.24166666666666667,2.59375,10.1,75.79166666666667
Aguilas,2004-01-19T11:00:00Z,0.19791666666666666,4.304583333333333,10.1,76.83333333333333
Aguilas,2004-01-20T11:00:00Z,0.21291666666666667,3.77,9.9,196.16666666666666
Aguilas,2004-01-21T11:00:00Z,0.21291666666666667,4.052083333333333,6.94,204.95833333333334
Aguilas,2004-01-22T11:00:00Z,0.16791666666666666,3.1645833333333333,5.03,191.16666666666666
Aguilas,2004-01-23T11:00:00Z,0.27,3.982083333333333,6.29,205.33333333333334
Aguilas,2004-01-24T11:00:00Z,0.23583333333333334,3.1533333333333333,5.92,201.66666666666666
Aguilas,2004-01-25T11:00:00Z,0.5929166666666666,3.5029166666666667,7.41,199.54166666666666
Aguilas,2004-01-26T11:00:00Z,0.895,3.8554166666666667,7.58,204.04166666666666
Aguilas,2004-01-27T11:00:00Z,0.7354166666666667,3.7629166666666665,8.33,155.75
Aguilas,2004-01-28T11:00:00Z,0.23,3.3391666666666664,7.04,100.33333333333333
Aguilas,2004-01-29T11:00:00Z,0.18458333333333332,3.03875,4.31,106.83333333333333
Aguilas,2004-01-30T11:00:00Z,0.4033333333333333,3.5058333333333334,5.38,103.25
Aguilas,2004-01-31T11:00:00Z,0.26,3.9816666666666665,5.78,100.25
Aguilas,2004-02-01T11:00:00Z,0.15666666666666668,4.084583333333334,5.65,97.29166666666667
Aguilas,2004-02-02T11:00:00Z,0.33416666666666667,2.9266666666666667,4.24,98.16666666666667
Aguilas,2004-02-03T11:00:00Z,0.4,3.08375,4.39,93.75
Aguilas,2004-02-04T11:00:00Z,0.3491666666666667,3.307916666666667,4.35,92.41666666666667
Aguilas,2004-02-05T11:00:00Z,0.1825,3.2316666666666665,3.98,90.875
Aguilas,2004-02-06T11:00:00Z,0.08958333333333333,3.125,3.88,89.54166666666667
Aguilas,2004-02-07T11:00:00Z,0.2356521739130435,2.3547826086956523,4.22,75.17391304347827
Aguilas,2004-02-08T11:00:00Z,0.57375,3.2216666666666667,5.65,95.54166666666667
Aguilas,2004-02-09T11:00:00Z,1.2820833333333332,4.4279166666666665,6.37,99.29166666666667
Aguilas,2004-02-10T11:00:00Z,0.7929166666666667,4.1570833333333335,6.49,93.08333333333333
Aguilas,2004-02-11T11:00:00Z,0.19666666666666666,3.31625,4.39,93.70833333333333
Aguilas,2004-02-12T11:00:00Z,0.1875,2.234583333333333,8.7,77.125
Aguilas,2004-02-13T11:00:00Z,0.28291666666666665,3.12375,4.24,91.375
Aguilas,2004-02-14T11:00:00Z,0.19708333333333333,2.982083333333333,3.66,103.29166666666667
Aguilas,2004-02-15T11:00:00Z,0.13043478260869565,2.6469565217391304,5.75,137
Aguilas,2004-02-16T11:00:00Z,0.24958333333333332,2.4816666666666665,5.18,98
Aguilas,2004-02-17T11:00:00Z,0.23,2.9066666666666667,7.46,83.08333333333333
Aguilas,2004-02-18T11:00:00Z,0.6345833333333334,3.3608333333333333,6.13,87.70833333333333
Aguilas,2004-02-19T11:00:00Z,0.9583333333333334,4.434583333333333,6.33,90.58333333333333
Aguilas,2004-02-20T11:00:00Z,0.7929166666666667,3.618333333333333,5.95,137.04166666666666
Aguilas,2004-02-21T11:00:00Z,1.0458333333333334,4.005,9.09,199.16666666666666
Aguilas,2004-02-22T11:00:00Z,0.5195833333333333,2.9141666666666666,4.85,196.29166666666666
Aguilas,2004-02-23T11:00:00Z,0.37478260869565216,2.6856521739130437,4.5,122.73913043478261
Aguilas,2004-02-24T11:00:00Z,0.7904166666666667,4.3308333333333335,6.49,93.75
Aguilas,2004-02-25T11:00:00Z,1.1570833333333332,4.18375,8.33,191.375
Aguilas,2004-02-26T11:00:00Z,0.77875,4.510416666666667,9.01,207.54166666666666
Aguilas,2004-02-27T11:00:00Z,0.43416666666666665,3.28625,8.93,210.625
Aguilas,2004-02-28T11:00:00Z,0.4033333333333333,3.2591666666666668,6.45,208.16666666666666
Aguilas,2004-02-29T11:00:00Z,0.40208333333333335,3.4625,6.8,148.70833333333334
Aguilas,2004-03-01T11:00:00Z,0.36833333333333335,3.3091666666666666,6.54,74.25
Aguilas,2004-03-02T11:00:00Z,0.44625,4.29625,9.35,85.04166666666667
Aguilas,2004-03-03T11:00:00Z,0.37958333333333333,3.2170833333333335,8.26,139.95833333333334
Aguilas,2004-03-04T11:00:00Z,0.36541666666666667,2.805,4.33,188.625
Aguilas,2004-03-05T11:00:00Z,0.48541666666666666,3.6729166666666666,6.13,201.625
Aguilas,2004-03-06T11:00:00Z,0.2841666666666667,3.2045833333333333,5.21,153.125
Aguilas,2004-03-07T11:00:00Z,0.12541666666666668,2.47875,7.14,107.16666666666667
Aguilas,2004-03-08T11:00:00Z,0.29125,2.6579166666666665,3.7,94.58333333333333
Aguilas,2004-03-09T11:00:00Z,0.44333333333333336,3.214166666666667,5.08,140.70833333333334
Aguilas,2004-03-10T11:00:00Z,0.44583333333333336,3.3325,5.99,197.45833333333334
Aguilas,2004-03-11T11:00:00Z,0.5816666666666667,2.9183333333333334,4.72,188.5
Aguilas,2004-03-12T11:00:00Z,0.6224999999999999,3.4920833333333334,6.41,194.45833333333334
Aguilas,2004-03-13T11:00:00Z,0.5508333333333334,3.393333333333333,7.69,92.58333333333333
Aguilas,2004-03-14T11:00:00Z,1.1279166666666667,4.389583333333333,8.4,75.125
Aguilas,2004-03-15T11:00:00Z,1.4358333333333333,5.555833333333333,8.62,82.20833333333333
Aguilas,2004-03-16T11:00:00Z,1.0204166666666667,5.645416666666667,8.33,81.25
Aguilas,2004-03-17T11:00:00Z,0.7258333333333333,5.711666666666667,7.81,81.95833333333333
Aguilas,2004-03-18T11:00:00Z,0.4033333333333333,5.328333333333333,6.58,81.33333333333333
Aguilas,2004-03-19T11:00:00Z,0.20875,4.18875,5.85,84.875
Aguilas,2004-03-20T11:00:00Z,0.12208333333333334,3.492916666666667,5.05,97.04166666666667
Aguilas,2004-03-21T12:00:00Z,0.48875,2.98875,7.52,80.91666666666667
Aguilas,2004-03-22T12:00:00Z,0.3179166666666667,3.13125,6.13,105.70833333333333
Aguilas,2004-03-23T12:00:00Z,0.17142857142857143,2.0947619047619046,3.52,154.23809523809524
Aguilas,2004-03-24T12:00:00Z,1.2333333333333334,4.175833333333333,7.81,88.25
Aguilas,2004-03-25T12:00:00Z,2.0666666666666664,5.765833333333333,7.87,93.08333333333333
Aguilas,2004-03-26T12:00:00Z,1.5020833333333334,5.057916666666666,7.81,91.16666666666667
Aguilas,2004-03-27T12:00:00Z,1.5470833333333334,5.05,7.81,91.625
Aguilas,2004-03-28T12:00:00Z,1.0825,6.11,8.26,83.75
Aguilas,2004-03-29T12:00:00Z,1.0558333333333334,4.5975,8.26,121.375
Aguilas,2004-03-30T12:00:00Z,1.0508333333333333,4.1175,8.33,199.33333333333334
Aguilas,2004-03-31T12:00:00Z,0.68625,3.29625,5.71,197.58333333333334
Aguilas,2004-04-01T12:00:00Z,0.5716666666666667,3.466666666666667,6.21,200.16666666666666
Aguilas,2004-04-02T12:00:00Z,0.20875,3.5083333333333333,9.09,191.29166666666666
Aguilas,2004-04-03T12:00:00Z,0.05583333333333333,3.7445833333333334,8.93,115.91666666666667
Aguilas,2004-04-04T12:00:00Z,0.2341666666666667,3.245,4.26,112.5
Aguilas,2004-04-05T12:00:00Z,0.23625000000000002,2.80875,3.61,126.41666666666667
Aguilas,2004-04-06T12:00:00Z,0.27666666666666667,2.5033333333333334,3.58,137.41666666666666
Aguilas,2004-04-07T12:00:00Z,0.31666666666666665,2.6875,3.75,87.66666666666667
Aguilas,2004-04-08T12:00:00Z,0.5841666666666667,3.2158333333333333,7.69,74.83333333333333
Aguilas,2004-04-09T12:00:00Z,0.765,4.4191666666666665,7.69,83.70833333333333
Aguilas,2004-04-10T12:00:00Z,0.39666666666666667,3.975416666666667,5.92,106.5
Aguilas,2004-04-11T12:00:00Z,0.24208333333333334,2.8654166666666665,10,195.875
Aguilas,2004-04-12T12:00:00Z,0.21434782608695652,2.3004347826086957,9.52,128.52173913043478
Aguilas,2004-04-13T12:00:00Z,0.6008333333333333,2.9291666666666667,6.25,85.91666666666667
Aguilas,2004-04-14T12:00:00Z,1.7791666666666666,5.377083333333333,7.87,90.33333333333333
Aguilas,2004-04-15T12:00:00Z,0.8783333333333333,5.594166666666666,9.17,102.75
Aguilas,2004-04-16T12:00:00Z,0.6791666666666667,4.524166666666667,10.31,143.79166666666666
Aguilas,2004-04-17T12:00:00Z,0.7633333333333333,3.94125,8.2,205.16666666666666
Aguilas,2004-04-18T12:00:00Z,0.6466666666666667,4.274583333333333,8.33,204.375
Aguilas,2004-04-19T12:00:00Z,0.45166666666666666,3.70875,7.63,202.25
Aguilas,2004-04-20T12:00:00Z,0.14227272727272727,2.412272727272727,3.47,171.8181818181818
Aguilas,2004-04-21T12:00:00Z,0.38166666666666665,3.3575,6.94,174.91666666666666
Aguilas,2004-04-22T12:00:00Z,0.2325,3.1579166666666665,6.8,177.66666666666666
Aguilas,2004-04-23T12:00:00Z,0.09869565217391305,3.3304347826086955,7.41,108.43478260869566
Aguilas,2004-04-24T12:00:00Z,0.12541666666666668,2.872916666666667,6.54,111.04166666666667
Aguilas,2004-04-25T12:00:00Z,0.50625,2.7758333333333334,5.21,94.29166666666667
Aguilas,2004-04-26T12:00:00Z,0.9383333333333334,3.9762500000000003,6.02,98.375
Aguilas,2004-04-27T12:00:00Z,1.0691666666666666,4.880416666666667,6.94,100.08333333333333
Aguilas,2004-04-28T12:00:00Z,0.8333333333333334,3.837083333333333,8.2,196.875
Aguilas,2004-04-29T12:00:00Z,0.8945833333333333,4.065,8.4,205.625
Aguilas,2004-04-30T12:00:00Z,0.8391666666666666,3.6575,8.26,201.375
Aguilas,2004-05-01T12:00:00Z,0.3325,3.1445833333333333,5.26,192.16666666666666
Aguilas,2004-05-02T12:00:00Z,0.5729166666666666,4.065,9.09,147
Aguilas,2004-05-03T12:00:00Z,0.4116666666666667,4.7195833333333335,8.93,157.16666666666666
Aguilas,2004-05-04T12:00:00Z,1.21625,4.74,10,205.91666666666666
Aguilas,2004-05-05T12:00:00Z,0.9620833333333333,4.451666666666667,10,205.20833333333334
Aguilas,2004-05-06T12:00:00Z,0.5700000000000001,3.8741666666666665,8.2,202.70833333333334
Aguilas,2004-05-07T12:00:00Z,0.42208333333333337,2.9775,6.8,147.70833333333334
Aguilas,2004-05-08T12:00:00Z,0.47583333333333333,2.714583333333333,4.07,147
Aguilas,2004-05-09T12:00:00Z,0.5970833333333333,3.223333333333333,6.25,195.79166666666666
Aguilas,2004-05-10T12:00:00Z,0.7212500000000001,3.6166666666666667,7.41,197.25
Aguilas,2004-05-11T12:00:00Z,0.5029166666666667,4.462916666666667,9.09,169.875
Aguilas,2004-05-12T12:00:00Z,0.36541666666666667,3.768333333333333,9.01,170.75
Aguilas,2004-05-13T12:00:00Z,0.2679166666666667,2.86625,9.01,138
Aguilas,2004-05-14T12:00:00Z,0.76625,3.4175,6.13,93.125
Aguilas,2004-05-15T12:00:00Z,0.9104166666666667,3.92,6.25,93.20833333333333
Aguilas,2004-05-16T12:00:00Z,0.59875,3.3383333333333334,5.71,92.29166666666667
Aguilas,2004-05-17T12:00:00Z,0.8683333333333333,3.63125,5.95,93.54166666666667
Aguilas,2004-05-18T12:00:00Z,1.1216666666666666,4.31625,6.29,93.875
Aguilas,2004-05-19T12:00:00Z,0.8724999999999999,4.01875,6.13,87.58333333333333
Aguilas,2004-05-20T12:00:00Z,0.5654166666666667,4.009166666666666,5.85,88.20833333333333
Aguilas,2004-05-21T12:00:00Z,0.3725,3.6079166666666667,5.26,123.08333333333333
Aguilas,2004-05-22T12:00:00Z,0.445,2.975833333333333,5.13,125.79166666666667
Aguilas,2004-05-23T12:00:00Z,0.7979166666666666,4.08625,6.9,84.75
Aguilas,2004-05-24T12:00:00Z,0.6154166666666667,4.9487499999999995,6.71,83.45833333333333
Aguilas,2004-05-25T12:00:00Z,1.0050000000000001,6.129583333333334,8.4,86.5
Aguilas,2004-05-26T12:00:00Z,0.7766666666666666,5.69875,8.47,86.08333333333333
Aguilas,2004-05-27T12:00:00Z,0.4175,3.8179166666666666,6.41,114.33333333333333
Aguilas,2004-05-28T12:00:00Z,0.3329166666666667,2.6279166666666667,5.85,151.58333333333334
Aguilas,2004-05-29T12:00:00Z,0.20416666666666666,3.662916666666667,6.33,97.41666666666667
Aguilas,2004-05-30T12:00:00Z,0.22583333333333333,2.6825,8.62,102.41666666666667
Aguilas,2004-05-31T12:00:00Z,0.33875,2.8241666666666667,4.03,97.5
Aguilas,2004-06-01T12:00:00Z,0.46291666666666664,3.2391666666666667,5.08,102.95833333333333
Aguilas,2004-06-02T12:00:00Z,0.4504166666666667,3.0341666666666667,4.57,105
Aguilas,2004-06-03T12:00:00Z,0.5208333333333334,3.1145833333333335,4.69,107.16666666666667
Aguilas,2004-06-04T12:00:00Z,0.43166666666666664,3.0716666666666668,4.67,107.25
Aguilas,2004-06-05T12:00:00Z,0.3670833333333333,2.970833333333333,4.08,104.33333333333333
Aguilas,2004-06-06T12:00:00Z,1.0820833333333333,3.8666666666666667,7.14,92.33333333333333
Aguilas,2004-06-07T12:00:00Z,1.7570833333333333,5.233333333333333,7.94,90.375
Aguilas,2004-06-08T12:00:00Z,1.7370833333333333,5.501666666666667,8.2,85.91666666666667
Aguilas,2004-06-09T12:00:00Z,1.2491666666666668,4.847916666666666,7.69,86.16666666666667
Aguilas,2004-06-10T12:00:00Z,0.82625,4.4991666666666665,7.14,87.125
Aguilas,2004-06-11T12:00:00Z,0.5095833333333333,4.127083333333333,6.33,88.16666666666667
Aguilas,2004-06-12T12:00:00Z,0.54875,3.2600000000000002,5.71,92.79166666666667
Aguilas,2004-06-13T12:00:00Z,1.0608333333333333,4.06375,5.92,101.08333333333333
Aguilas,2004-06-14T12:00:00Z,0.7129166666666666,3.76625,5.95,95.91666666666667
Aguilas,2004-06-15T12:00:00Z,0.28583333333333333,3.0666666666666664,7.46,122.95833333333333
Aguilas,2004-06-16T12:00:00Z,0.25583333333333336,2.47875,6.25,182.33333333333334
Aguilas,2004-06-17T12:00:00Z,0.19791666666666666,2.25375,4.31,157.5
Aguilas,2004-06-18T12:00:00Z,0.6079166666666667,3.35625,7.69,190.75
Aguilas,2004-06-19T12:00:00Z,0.6545833333333333,3.53375,7.75,199.5
Aguilas,2004-06-20T12:00:00Z,0.44,2.9758333333333336,5.21,183.25
Aguilas,2004-06-21T12:00:00Z,0.24,2.401304347826087,3.58,164.7391304347826
Aguilas,2004-06-22T12:00:00Z,0.31958333333333333,2.597916666666667,5.03,166.875
Aguilas,2004-06-23T12:00:00Z,0.3775,3.27875,6.17,131.08333333333334
Aguilas,2004-06-24T12:00:00Z,0.5304166666666666,2.9158333333333335,5.71,87
Aguilas,2004-06-25T12:00:00Z,0.6958333333333333,3.3983333333333334,5.85,83.04166666666667
Aguilas,2004-06-26T12:00:00Z,0.9008333333333334,3.9941666666666666,6.41,87.54166666666667
Aguilas,2004-06-27T12:00:00Z,1.0629166666666667,4.352083333333333,6.62,89.375
Aguilas,2004-06-28T12:00:00Z,0.935,4.421666666666667,6.67,88.04166666666667
Aguilas,2004-06-29T12:00:00Z,0.5833333333333334,4.485,6.33,87.375
Aguilas,2004-06-30T12:00:00Z,0.31875,3.46,5.21,88.29166666666667
Aguilas,2004-07-01T12:00:00Z,0.5170833333333333,2.9604166666666667,5.15,81.375
Aguilas,2004-07-02T12:00:00Z,0.805,3.86125,6.45,86.54166666666667
Aguilas,2004-07-03T12:00:00Z,0.6075,3.4025,5.52,84.83333333333333
Aguilas,2004-07-04T12:00:00Z,0.5079166666666667,3.7308333333333334,5.35,90.25
Aguilas,2004-07-05T12:00:00Z,0.45625,3.18,4.81,89.375
Aguilas,2004-07-06T12:00:00Z,0.8104166666666667,3.7304166666666667,6.17,144.375
Aguilas,2004-07-07T12:00:00Z,0.5766666666666667,3.6604166666666664,7.63,192.5
Aguilas,2004-07-08T12:00:00Z,0.5191666666666667,3.1279166666666667,6.29,138.66666666666666
Aguilas,2004-07-09T12:00:00Z,1.1512499999999999,4.711666666666667,6.8,98.08333333333333
Aguilas,2004-07-10T12:00:00Z,0.8116666666666666,4.454166666666667,6.76,90
Aguilas,2004-07-11T12:00:00Z,0.6870833333333334,3.720416666666667,6.17,91.45833333333333
Aguilas,2004-07-12T12:00:00Z,0.87875,3.902083333333333,5.88,101.29166666666667
Aguilas,2004-07-13T12:00:00Z,0.9066666666666666,3.8470833333333334,5.78,102.33333333333333
Aguilas,2004-07-14T12:00:00Z,1.2120833333333334,4.388333333333334,6.37,102.58333333333333
Aguilas,2004-07-15T12:00:00Z,0.9895833333333334,3.9916666666666667,5.85,99.625
Aguilas,2004-07-16T12:00:00Z,0.9958333333333333,4.199166666666667,6.02,93.41666666666667
Aguilas,2004-07-17T12:00:00Z,0.8766666666666667,4.424166666666666,6.41,88.70833333333333
Aguilas,2004-07-18T12:00:00Z,0.65,4.48125,6.8,86.75
Aguilas,2004-07-19T12:00:00Z,0.5954166666666666,4.435833333333333,7.63,88.83333333333333
Aguilas,2004-07-20T12:00:00Z,0.5220833333333333,4.176666666666667,7.09,86.58333333333333
Aguilas,2004-07-21T12:00:00Z,0.56625,3.7483333333333335,6.41,88.58333333333333
Aguilas,2004-07-22T12:00:00Z,0.38458333333333333,3.6554166666666665,5.56,87.33333333333333
Aguilas,2004-07-23T12:00:00Z,0.19833333333333333,3.14,4.72,89
Aguilas,2004-07-24T12:00:00Z,0.29833333333333334,2.52625,4.35,92.25
Aguilas,2004-07-25T12:00:00Z,0.5304166666666666,3.29875,5.05,103.04166666666667
Aguilas,2004-07-26T12:00:00Z,0.44083333333333335,2.9629166666666666,5.05,119.08333333333333
Aguilas,2004-07-27T12:00:00Z,0.34375,2.6866666666666665,3.65,106.75
Aguilas,2004-07-28T12:00:00Z,0.5141666666666667,3.435,5.08,93.625
Aguilas,2004-07-29T12:00:00Z,0.7195833333333334,3.5366666666666666,5.88,85.29166666666667
Aguilas,2004-07-30T12:00:00Z,0.8079166666666666,4.09875,5.99,88.95833333333333
Aguilas,2004-07-31T12:00:00Z,0.72,3.7783333333333333,5.71,93
Aguilas,2004-08-01T12:00:00Z,0.7458333333333333,3.98125,5.56,97.25
Aguilas,2004-08-02T12:00:00Z,0.6125,3.5841666666666665,5.35,130.45833333333334
Aguilas,2004-08-03T12:00:00Z,0.62,3.585,7.63,195.29166666666666
Aguilas,2004-08-04T12:00:00Z,0.40541666666666665,2.6158333333333332,5.21,146.375
Aguilas,2004-08-05T12:00:00Z,0.5104166666666666,3.2333333333333334,5.43,95.875
Aguilas,2004-08-06T12:00:00Z,0.9783333333333334,4.315416666666667,6.33,94.08333333333333
Aguilas,2004-08-07T12:00:00Z,0.7733333333333333,4.236666666666666,6.29,101.16666666666667
Aguilas,2004-08-08T12:00:00Z,0.97,3.9558333333333335,8.26,192.33333333333334
Aguilas,2004-08-09T12:00:00Z,0.7804166666666666,3.5904166666666666,6.9,198.79166666666666
Aguilas,2004-08-10T12:00:00Z,0.52,3.277083333333333,5.13,193.95833333333334
Aguilas,2004-08-11T12:00:00Z,0.495,3.060416666666667,6.17,193.58333333333334
Aguilas,2004-08-12T12:00:00Z,0.29875,2.6470833333333332,3.85,172.875
Aguilas,2004-08-13T12:00:00Z,0.5675,2.7325,6.8,81.45833333333333
Aguilas,2004-08-14T12:00:00Z,1.3216666666666668,4.9783333333333335,7.25,93.41666666666667
Aguilas,2004-08-15T12:00:00Z,0.9008333333333334,4.41875,6.45,111.54166666666667
Aguilas,2004-08-16T12:00:00Z,0.7266666666666667,3.5216666666666665,6.49,185.79166666666666
Aguilas,2004-08-17T12:00:00Z,0.6383333333333333,3.27625,5.24,190.75
Aguilas,2004-08-18T12:00:00Z,0.7266666666666667,3.4404166666666667,6.37,190.33333333333334
Aguilas,2004-08-19T12:00:00Z,0.5045833333333334,3.2875,6.25,190.125
Aguilas,2004-08-20T12:00:00Z,0.5991666666666666,3.02625,6.8,109.41666666666667
Aguilas,2004-08-21T12:00:00Z,1.52875,5.135416666666667,7.63,90.95833333333333
Aguilas,2004-08-22T12:00:00Z,0.9766666666666667,5.045,6.99,88.66666666666667
Aguilas,2004-08-23T12:00:00Z,0.5108333333333334,4.075833333333334,6.41,86.16666666666667
Aguilas,2004-08-24T12:00:00Z,0.4379166666666667,3.0941666666666667,5.68,84.79166666666667
Aguilas,2004-08-25T12:00:00Z,0.6745833333333333,3.4233333333333333,6.17,84.58333333333333
Aguilas,2004-08-26T12:00:00Z,1.15875,4.749583333333334,6.85,95.45833333333333
Aguilas,2004-08-27T12:00:00Z,0.73125,4.166666666666667,5.92,94.70833333333333
Aguilas,2004-08-28T12:00:00Z,0.44,3.296666666666667,5.35,87.625
Aguilas,2004-08-29T12:00:00Z,0.40208333333333335,3.2683333333333335,4.93,87.08333333333333
Aguilas,2004-08-30T12:00:00Z,0.46749999999999997,3.404166666666667,4.9,92.83333333333333
Aguilas,2004-08-31T12:00:00Z,0.5654166666666667,3.4991666666666665,4.93,119.20833333333333
Aguilas,2004-09-01T12:00:00Z,0.6454166666666666,3.632083333333333,7.69,196.66666666666666
Aguilas,2004-09-02T12:00:00Z,0.42375,3.504166666666667,6.17,133.41666666666666
Aguilas,2004-09-03T12:00:00Z,0.9316666666666666,3.77125,6.33,86.20833333333333
Aguilas,2004-09-04T12:00:00Z,0.7470833333333333,4.023333333333333,6.76,91.20833333333333
Aguilas,2004-09-05T12:00:00Z,0.27791666666666665,3.1783333333333332,5.18,119.41666666666667
Aguilas,2004-09-06T12:00:00Z,0.615,3.359583333333333,7.04,85.75
Aguilas,2004-09-07T12:00:00Z,1.7383333333333333,5.208333333333333,8.26,84.29166666666667
Aguilas,2004-09-08T12:00:00Z,1.9991666666666665,5.70125,8.47,91.08333333333333
Aguilas,2004-09-09T12:00:00Z,1.3525,5.281666666666666,7.52,90.04166666666667
Aguilas,2004-09-10T12:00:00Z,0.7183333333333334,4.839166666666666,6.99,85.16666666666667
Aguilas,2004-09-11T12:00:00Z,0.5558333333333334,4.703333333333333,6.54,83.83333333333333
Aguilas,2004-09-12T12:00:00Z,0.48416666666666663,4.2179166666666665,6.8,90.875
Aguilas,2004-09-13T12:00:00Z,0.4875,3.2183333333333333,5.81,146.75
Aguilas,2004-09-14T12:00:00Z,0.6391666666666667,3.2508333333333335,7.58,124.75
Aguilas,2004-09-15T12:00:00Z,0.78875,3.6775,7.58,79.54166666666667
Aguilas,2004-09-16T12:00:00Z,0.7391666666666666,3.8216666666666668,5.68,99.91666666666667
Aguilas,2004-09-17T12:00:00Z,0.6166666666666667,3.4466666666666668,4.9,109.125
Aguilas,2004-09-18T12:00:00Z,0.38083333333333336,3.0708333333333333,4.02,106.58333333333333
Aguilas,2004-09-19T12:00:00Z,0.4916666666666667,3.412916666666667,4.63,102.20833333333333
Aguilas,2004-09-20T12:00:00Z,0.4870833333333333,3.3645833333333335,4.72,99.41666666666667
Aguilas,2004-09-21T12:00:00Z,0.415,3.158333333333333,4.37,101.54166666666667
Aguilas,2004-09-22T12:00:00Z,0.3154166666666667,2.9454166666666666,4.03,109.41666666666667
Aguilas,2004-09-23T12:00:00Z,0.18458333333333332,2.6433333333333335,3.56,135.125
Aguilas,2004-09-24T12:00:00Z,0.5375,2.7058333333333335,5.92,98.70833333333333
Aguilas,2004-09-25T12:00:00Z,0.7658333333333334,3.64375,6.41,102.16666666666667
Aguilas,2004-09-26T12:00:00Z,0.37041666666666667,2.888333333333333,4.17,108
Aguilas,2004-09-27T12:00:00Z,0.7008333333333333,3.47625,5.32,111.33333333333333
Aguilas,2004-09-28T12:00:00Z,0.6754166666666667,3.73375,5.68,101.95833333333333
Aguilas,2004-09-29T12:00:00Z,0.4895833333333333,3.6470833333333332,5.13,92.79166666666667
Aguilas,2004-09-30T12:00:00Z,0.44916666666666666,3.35,5.13,88.83333333333333
Aguilas,2004-10-01T12:00:00Z,0.3458333333333333,3.3741666666666665,4.61,85.95833333333333
Aguilas,2004-10-02T12:00:00Z,0.37130434782608696,3.265217391304348,5.26,83.8695652173913
Aguilas,2004-10-03T11:00:00Z,0.6216666666666667,3.444166666666667,5.26,86.33333333333333
Aguilas,2004-10-04T11:00:00Z,0.67125,4.26625,5.71,90.79166666666667
Aguilas,2004-10-05T11:00:00Z,0.44458333333333333,4.895833333333333,6.29,82.5
Aguilas,2004-10-06T11:00:00Z,0.4325,4.564583333333333,6.33,83.79166666666667
Aguilas,2004-10-07T11:00:00Z,0.40458333333333335,4.050833333333333,7.46,90.66666666666667
Aguilas,2004-10-08T11:00:00Z,0.93125,3.555,6.17,179.79166666666666
Aguilas,2004-10-09T11:00:00Z,0.67875,3.4966666666666666,6.76,202.95833333333334
Aguilas,2004-10-10T11:00:00Z,0.35541666666666666,3.2158333333333333,6.1,199.91666666666666
Aguilas,2004-10-11T11:00:00Z,0.19083333333333333,2.498333333333333,4.24,195.875
Aguilas,2004-10-12T11:00:00Z,0.07100000000000001,2.1545,2.52,200.75
Aguilas,2004-10-13T11:00:00Z,0.14521739130434783,2.0695652173913044,3.11,191.47826086956522
Aguilas,2004-10-14T11:00:00Z,0.4025,3.752083333333333,6.76,201.79166666666666
Aguilas,2004-10-15T11:00:00Z,0.41958333333333336,3.722916666666667,6.25,202.54166666666666
Aguilas,2004-10-16T11:00:00Z,0.21045454545454545,2.861818181818182,7.52,180.6818181818182
Aguilas,2004-10-17T11:00:00Z,0.15666666666666668,2.5195833333333333,7.14,95.29166666666667
Aguilas,2004-10-18T11:00:00Z,0.6945833333333333,3.0408333333333335,4.46,174.54166666666666
Aguilas,2004-10-19T11:00:00Z,0.5495833333333333,2.6575,4.15,192.625
Aguilas,2004-10-20T11:00:00Z,0.22041666666666668,2.81875,3.91,187.58333333333334
Aguilas,2004-10-21T11:00:00Z,0.10083333333333333,3.3208333333333333,5.62,116.54166666666667
Aguilas,2004-10-22T11:00:00Z,0.14708333333333334,3.16625,3.6,95.33333333333333
